False Positive Rate,True Positive Rate
3.994407829039345e-05,0.020989385139194874
3.994407829039345e-05,0.021029441217704788
3.994407829039345e-05,0.021049469256959743
3.994407829039345e-05,0.021089525335469657
3.994407829039345e-05,0.02159022631684358
3.994407829039345e-05,0.021630282395353494
3.994407829039345e-05,0.02277188063288604
3.994407829039345e-05,0.022811936711395954
3.994407829039345e-05,0.02303224514320048
3.994407829039345e-05,0.023072301221710393
3.994407829039345e-05,0.02329260965351492
3.994407829039345e-05,0.023332665732024836
3.994407829039345e-05,0.023472862006809533
3.994407829039345e-05,0.023512918085319447
3.994407829039345e-05,0.024253955537752853
3.994407829039345e-05,0.024294011616262767
3.994407829039345e-05,0.024374123773282595
3.994407829039345e-05,0.02441417985179251
3.994407829039345e-05,0.024454235930302423
5.9916117435590176e-05,0.024454235930302423
5.9916117435590176e-05,0.024514320048067296
5.9916117435590176e-05,0.02455437612657721
5.9916117435590176e-05,0.02579611456038454
5.9916117435590176e-05,0.025836170638894453
5.9916117435590176e-05,0.025896254756659322
5.9916117435590176e-05,0.025936310835169236
5.9916117435590176e-05,0.02599639495293411
5.9916117435590176e-05,0.026256759463248548
5.9916117435590176e-05,0.026296815541758462
5.9916117435590176e-05,0.026477067895053073
5.9916117435590176e-05,0.026517123973562987
5.9916117435590176e-05,0.02695774083717204
5.9916117435590176e-05,0.026997796915681955
5.9916117435590176e-05,0.027658722211095534
7.98881565807869e-05,0.027658722211095534
7.98881565807869e-05,0.028499899859803727
9.986019572598362e-05,0.028499899859803727
9.986019572598362e-05,0.028519927899058682
9.986019572598362e-05,0.028559983977568596
9.986019572598362e-05,0.028900460644902863
9.986019572598362e-05,0.028940516723412777
9.986019572598362e-05,0.029160825155217306
9.986019572598362e-05,0.02920088123372722
9.986019572598362e-05,0.030062086921690368
9.986019572598362e-05,0.030102143000200282
9.986019572598362e-05,0.030182255157220107
9.986019572598362e-05,0.03022231123573002
9.986019572598362e-05,0.030783096334868816
9.986019572598362e-05,0.03082315241337873
9.986019572598362e-05,0.030903264570398558
9.986019572598362e-05,0.030943320648908472
9.986019572598362e-05,0.031063488884438214
9.986019572598362e-05,0.031103544962948128
9.986019572598362e-05,0.03184458241538153
9.986019572598362e-05,0.03192469457240136
9.986019572598362e-05,0.03216503104346084
9.986019572598362e-05,0.03220508712197076
9.986019572598362e-05,0.03224514320048067
9.986019572598362e-05,0.03228519927899059
9.986019572598362e-05,0.0323252553575005
9.986019572598362e-05,0.032365311436010416
9.986019572598362e-05,0.03252553575005007
9.986019572598362e-05,0.03256559182855998
9.986019572598362e-05,0.03380733026236731
9.986019572598362e-05,0.03384738634087723
9.986019572598362e-05,0.034007610654916885
9.986019572598362e-05,0.034047666733426796
9.986019572598362e-05,0.034067694772681754
9.986019572598362e-05,0.034107750851191665
9.986019572598362e-05,0.03424794712597637
9.986019572598362e-05,0.03428800320448628
9.986019572598362e-05,0.03452833967554576
9.986019572598362e-05,0.03456839575405568
9.986019572598362e-05,0.03550971359903866
9.986019572598362e-05,0.03554976967754857
9.986019572598362e-05,0.036030442619667535
0.00011983223487118035,0.036030442619667535
0.00011983223487118035,0.03621069497296215
0.00011983223487118035,0.03625075105147206
0.00011983223487118035,0.03631083516923693
0.00011983223487118035,0.03635089124774685
0.00011983223487118035,0.036491087522531544
0.00011983223487118035,0.036531143601041455
0.00011983223487118035,0.036831564189865815
0.00011983223487118035,0.036871620268375725
0.00011983223487118035,0.036891648307630684
0.00011983223487118035,0.036931704386140594
0.00011983223487118035,0.037272181053474865
0.00011983223487118035,0.037312237131984775
0.00011983223487118035,0.03861405968355698
0.00011983223487118035,0.03865411576206689
0.00011983223487118035,0.03873422791908672
0.00013980427401637707,0.03873422791908672
0.00013980427401637707,0.0389745643901462
0.00013980427401637707,0.03901462046865612
0.00013980427401637707,0.040476667334267975
0.00013980427401637707,0.040516723412777886
0.00013980427401637707,0.04057680753054276
0.0001597763131615738,0.04057680753054276
0.0001597763131615738,0.040897256158622074
0.0001597763131615738,0.040937312237131984
0.0001597763131615738,0.04095734027638694
0.0001797483523067705,0.04095734027638694
0.0001797483523067705,0.042179050670939314
0.0001797483523067705,0.04221910674944923
0.0001797483523067705,0.04253955537752854
0.0001797483523067705,0.04257961145603845
0.0001797483523067705,0.04322050871219708
0.0001797483523067705,0.04326056479070699
0.0001797483523067705,0.0434408171440016
0.0001797483523067705,0.04348087322251152
0.0001797483523067705,0.04356098537953135
0.0001797483523067705,0.04360104145804126
0.0001797483523067705,0.04364109753655117
0.0001797483523067705,0.043681153615061086
0.0001797483523067705,0.044141798517925095
0.0001797483523067705,0.04418185459643501
0.0001797483523067705,0.04456238734227919
0.0001797483523067705,0.044602443420789104
0.0001797483523067705,0.04462247146004406
0.0001797483523067705,0.04466252753855397
0.0001797483523067705,0.04478269577408372
0.0001797483523067705,0.04482275185259363
0.0001797483523067705,0.04542359303024234
0.00019972039145196724,0.04542359303024234
0.00019972039145196724,0.04634488283597036
0.00021969243059716397,0.04634488283597036
0.00021969243059716397,0.04686561185659924
0.0002396644697423607,0.04686561185659924
0.0002396644697423607,0.04704586420989385
0.0002396644697423607,0.04708592028840376
0.0002396644697423607,0.04764670538754256
0.0002396644697423607,0.047686761466052476
0.0002396644697423607,0.047806929701582214
0.0002396644697423607,0.04784698578009213
0.0002396644697423607,0.0480472661726417
0.0002596365088875574,0.0480472661726417
0.0002596365088875574,0.04824754656519127
0.00027960854803275414,0.04824754656519127
0.00027960854803275414,0.04840777087923092
0.00027960854803275414,0.04844782695774084
0.00027960854803275414,0.04870819146805528
0.00027960854803275414,0.04874824754656519
0.00027960854803275414,0.048968555978369716
0.00027960854803275414,0.04900861205687963
0.00027960854803275414,0.04902864009613459
0.00027960854803275414,0.0490686961746445
0.00027960854803275414,0.04922892048868416
0.0002995805871779509,0.04922892048868416
0.0002995805871779509,0.049329060684958945
0.0002995805871779509,0.049369116763468855
0.0002995805871779509,0.04956939715601843
0.0002995805871779509,0.04960945323452834
0.0002995805871779509,0.05001001401962748
0.0003195526263231476,0.05001001401962748
0.0003195526263231476,0.05041057480472662
0.0003195526263231476,0.05045063088323653
0.0003195526263231476,0.05113158421790507
0.0003195526263231476,0.05117164029641498
0.0003195526263231476,0.05123172441417985
0.0003195526263231476,0.051291808531944726
0.0003195526263231476,0.051411976767474464
0.0003195526263231476,0.05145203284598438
0.0003195526263231476,0.05345483677148007
0.0003195526263231476,0.05349489284998998
0.0003195526263231476,0.05401562187061887
0.0003195526263231476,0.05405567794912878
0.0003195526263231476,0.05441618265571801
0.0003195526263231476,0.05445623873422792
0.0003195526263231476,0.054576406969757664
0.00033952466546834434,0.054576406969757664
0.00033952466546834434,0.05515722010815141
0.000359496704613541,0.05515722010815141
0.000359496704613541,0.05561786501101542
0.00037946874375873775,0.05561786501101542
0.00037946874375873775,0.05653915481674344
0.0003994407829039345,0.05653915481674344
0.0003994407829039345,0.0568395754055678
0.0003994407829039345,0.05687963148407771
0.0003994407829039345,0.056959743641097536
0.0003994407829039345,0.056999799719607454
0.0003994407829039345,0.05974364109753655
0.0003994407829039345,0.059783697176046466
0.0003994407829039345,0.059903865411576204
0.0003994407829039345,0.05994392149008612
0.0003994407829039345,0.060304426196675344
0.0004194128220491312,0.060304426196675344
0.0004194128220491312,0.0620468656118566
0.0004194128220491312,0.06208692169036651
0.0004194128220491312,0.06250751051472062
0.0004194128220491312,0.06254756659323052
0.0004194128220491312,0.06268776286801522
0.0004194128220491312,0.06272781894652514
0.0004194128220491312,0.06280793110354496
0.00043938486119432795,0.06280793110354496
0.00043938486119432795,0.06296815541758462
0.0004593569003395247,0.06296815541758462
0.0004593569003395247,0.06457039855798118
0.0004793289394847214,0.06457039855798118
0.0004793289394847214,0.0660925295413579
0.0004793289394847214,0.06613258561986782
0.0004793289394847214,0.06801522130983377
0.0004793289394847214,0.06805527738834369
0.0004793289394847214,0.06831564189865812
0.0004793289394847214,0.06835569797716803
0.0004793289394847214,0.06889645503705187
0.0004793289394847214,0.06893651111556179
0.0004793289394847214,0.06913679150811136
0.0004793289394847214,0.06917684758662127
0.0004793289394847214,0.06929701582215102
0.0004793289394847214,0.06933707190066092
0.0004793289394847214,0.07061886641297817
0.0004793289394847214,0.07065892249148809
0.0004793289394847214,0.07081914680552774
0.0004793289394847214,0.07085920288403766
0.0004793289394847214,0.07117965151211697
0.0004793289394847214,0.07121970759062687
0.0004793289394847214,0.07258161425996396
0.0004793289394847214,0.07262167033847386
0.0004793289394847214,0.07266172641698378
0.0004793289394847214,0.0727017824954937
0.0004793289394847214,0.07326256759463248
0.0004793289394847214,0.0733026236731424
0.0004793289394847214,0.07410374524334068
0.0004793289394847214,0.0741438013218506
0.0004793289394847214,0.07470458642098939
0.0004993009786299181,0.07470458642098939
0.0004993009786299181,0.07492489485279391
0.0005192730177751148,0.07492489485279391
0.0005192730177751148,0.07564590426597236
0.0005192730177751148,0.07568596034448227
0.0005192730177751148,0.07592629681554176
0.0005192730177751148,0.07596635289405167
0.0005192730177751148,0.07642699779691568
0.0005192730177751148,0.0764670538754256
0.0005192730177751148,0.07688764269977968
0.0005392450569203116,0.07688764269977968
0.0005392450569203116,0.07702783897456439
0.0005392450569203116,0.0770678950530743
0.0005392450569203116,0.07760865211295814
0.0005592170960655083,0.07760865211295814
0.0005592170960655083,0.07764870819146806
0.0005592170960655083,0.0781894652513519
0.000579189135210705,0.0781894652513519
0.000579189135210705,0.0803725215301422
0.0005991611743559018,0.0803725215301422
0.0005991611743559018,0.08149409172841979
0.0005991611743559018,0.0815341478069297
0.0005991611743559018,0.083256559182856
0.0005991611743559018,0.0832966152613659
0.0005991611743559018,0.08349689565391548
0.0006191332135010984,0.08349689565391548
0.0006191332135010984,0.08596034448227519
0.0006191332135010984,0.0860004005607851
0.0006191332135010984,0.08640096134588424
0.0006191332135010984,0.08644101742439415
0.0006191332135010984,0.08676146605247347
0.0006191332135010984,0.08680152213098338
0.0006191332135010984,0.08696174644502304
0.0006191332135010984,0.08700180252353294
0.0006191332135010984,0.08792309232926096
0.0006391052526462952,0.08792309232926096
0.0006391052526462952,0.08824354095734027
0.0006391052526462952,0.08828359703585019
0.0006391052526462952,0.08850390546765471
0.0006391052526462952,0.08854396154616463
0.0006391052526462952,0.08864410174243942
0.0006391052526462952,0.08868415782094934
0.0006391052526462952,0.08870418586020429
0.0006391052526462952,0.0887442419387142
0.0006391052526462952,0.08982575605848188
0.0006391052526462952,0.08986581213699178
0.0006391052526462952,0.09072701782495493
0.0006590772917914919,0.09072701782495493
0.0006590772917914919,0.09128780292409373
0.0006590772917914919,0.09132785900260365
0.0006590772917914919,0.09144802723813339
0.0006590772917914919,0.0914880833166433
0.0006590772917914919,0.09238934508311636
0.0006590772917914919,0.09242940116162628
0.0006590772917914919,0.09250951331864611
0.0006590772917914919,0.09254956939715601
0.0006590772917914919,0.09315041057480472
0.0006590772917914919,0.09319046665331464
0.0006590772917914919,0.09425195273382736
0.0006790493309366887,0.09425195273382736
0.0006790493309366887,0.09579411175645905
0.0006990213700818854,0.09579411175645905
0.0006990213700818854,0.09641498097336271
0.000718993409227082,0.09641498097336271
0.000718993409227082,0.09713599038654115
0.000718993409227082,0.09717604646505107
0.000718993409227082,0.09719607450430603
0.000718993409227082,0.09723613058281594
0.000718993409227082,0.09737632685760064
0.000718993409227082,0.09741638293611056
0.000718993409227082,0.09881834568395755
0.000718993409227082,0.09885840176246745
0.000718993409227082,0.10016022431403966
0.000718993409227082,0.10020028039254956
0.000718993409227082,0.10086120568796315
0.0007389654483722788,0.10086120568796315
0.0007389654483722788,0.10234328059282996
0.0007589374875174755,0.10234328059282996
0.0007589374875174755,0.10304426196675345
0.0007589374875174755,0.10308431804526337
0.0007589374875174755,0.10444622471460044
0.0007589374875174755,0.10448628079311036
0.0007589374875174755,0.10488684157820949
0.0007589374875174755,0.1049268976567194
0.0007589374875174755,0.10538754255958342
0.0007589374875174755,0.10542759863809333
0.0007589374875174755,0.106509112757861
0.0007589374875174755,0.10654916883637092
0.0007589374875174755,0.10680953334668536
0.0007789095266626723,0.10680953334668536
0.0007789095266626723,0.1069297015822151
0.0007789095266626723,0.10696975766072502
0.0007789095266626723,0.10704986981774484
0.0007789095266626723,0.10708992589625475
0.0007789095266626723,0.10767073903464851
0.0007789095266626723,0.10771079511315843
0.0007789095266626723,0.1092529541357901
0.0007789095266626723,0.10929301021430002
0.0007789095266626723,0.11039455237332266
0.000798881565807869,0.11039455237332266
0.000798881565807869,0.1105147206088524
0.0008188536049530658,0.1105147206088524
0.0008188536049530658,0.11261766473062287
0.0008188536049530658,0.11265772080913279
0.0008188536049530658,0.11299819747646705
0.0008188536049530658,0.11303825355497697
0.0008188536049530658,0.11335870218305628
0.0008188536049530658,0.11339875826156619
0.0008188536049530658,0.11480072100941317
0.0008188536049530658,0.11484077708792309
0.0008188536049530658,0.11580212297216103
0.0008388256440982624,0.11580212297216103
0.0008388256440982624,0.11696374924894853
0.0008587976832434591,0.11696374924894853
0.0008587976832434591,0.11768475866212698
0.0008587976832434591,0.1177248147406369
0.0008587976832434591,0.11998798317644703
0.0008787697223886559,0.11998798317644703
0.0008787697223886559,0.12014820749048669
0.0008987417615338526,0.12014820749048669
0.0008987417615338526,0.12058882435409574
0.0008987417615338526,0.12062888043260565
0.0008987417615338526,0.12104946925695974
0.0009187138006790494,0.12104946925695974
0.0009187138006790494,0.12323252553575005
0.000938685839824246,0.12323252553575005
0.000938685839824246,0.12371319847786902
0.0009586578789694428,0.12371319847786902
0.0009586578789694428,0.12495493691167635
0.0009586578789694428,0.12499499299018627
0.0009586578789694428,0.1252553575005007
0.0009786299181146396,0.1252553575005007
0.0009786299181146396,0.1256358902463449
0.0009986019572598363,0.1256358902463449
0.0009986019572598363,0.12591628279591427
0.001018573996405033,0.12591628279591427
0.001018573996405033,0.12623673142399358
0.001018573996405033,0.1262767875025035
0.001018573996405033,0.12635689965952332
0.001018573996405033,0.12639695573803325
0.001018573996405033,0.13122371319847786
0.0010385460355502296,0.13122371319847786
0.0010385460355502296,0.13156418986581214
0.0010585180746954263,0.13156418986581214
0.0010585180746954263,0.1321450030042059
0.0010585180746954263,0.1321850590827158
0.0010585180746954263,0.13234528339675547
0.0010585180746954263,0.13238533947526537
0.0010585180746954263,0.13396755457640697
0.0010784901138406232,0.13396755457640697
0.0010784901138406232,0.1360905267374324
0.00109846215298582,0.13611055477668738
0.00109846215298582,0.13617063889445225
0.0011184341921310166,0.13617063889445225
0.0011184341921310166,0.13659122771880633
0.0011184341921310166,0.13663128379731623
0.0011184341921310166,0.1378529941918686
0.0011184341921310166,0.13789305027037854
0.0011184341921310166,0.13829361105547766
0.0011384062312762133,0.13829361105547766
0.0011384062312762133,0.13857400360504707
0.0011384062312762133,0.13861405968355697
0.0011384062312762133,0.1392549569397156
0.0011384062312762133,0.13929501301822553
0.0011384062312762133,0.13981574203885438
0.00115837827042141,0.13981574203885438
0.00115837827042141,0.14197877027838973
0.00115837827042141,0.14201882635689966
0.00115837827042141,0.14239935910274384
0.0011783503095666068,0.14239935910274384
0.0011783503095666068,0.14251952733827358
0.0011783503095666068,0.1425595834167835
0.0011783503095666068,0.14366112557580613
0.0011983223487118035,0.14366112557580613
0.0011983223487118035,0.14710594832765872
0.0012182943878570002,0.14710594832765872
0.0012182943878570002,0.14746645303424794
0.0012382664270021969,0.14746645303424794
0.0012382664270021969,0.1485479671540156
0.0012382664270021969,0.14858802323252554
0.0012382664270021969,0.14954936911676348
0.0012382664270021969,0.14958942519527338
0.0012382664270021969,0.15425595834167835
0.0012382664270021969,0.15429601442018825
0.0012382664270021969,0.15515722010815142
0.0012582384661473938,0.15515722010815142
0.0012582384661473938,0.15649909873823353
0.0012782105052925904,0.15649909873823353
0.0012782105052925904,0.15701982775886242
0.0012981825444377871,0.15701982775886242
0.0012981825444377871,0.15705988383737232
0.0012981825444377871,0.15709993991588223
0.0012981825444377871,0.1571600240336471
0.0013181545835829838,0.1571600240336471
0.0013181545835829838,0.1574003605047066
0.0013381266227281805,0.15742038854396154
0.0013381266227281805,0.15858201482074905
0.0013580986618733774,0.15858201482074905
0.0013580986618733774,0.15894251952733826
0.0013580986618733774,0.1589825756058482
0.0013580986618733774,0.15900260364510316
0.001378070701018574,0.15900260364510316
0.001378070701018574,0.15950330462647708
0.001378070701018574,0.15954336070498698
0.001378070701018574,0.15956338874424195
0.001378070701018574,0.15960344482275185
0.001378070701018574,0.15998397756859603
0.0013980427401637707,0.15998397756859603
0.0013980427401637707,0.16020428600040057
0.0013980427401637707,0.16024434207891047
0.0013980427401637707,0.16086521129581413
0.0014180147793089674,0.16086521129581413
0.0014180147793089674,0.16094532345283397
0.001437986818454164,0.16094532345283397
0.001437986818454164,0.1630682956138594
0.001457958857599361,0.1630682956138594
0.001457958857599361,0.1634888844382135
0.0014779308967445576,0.1634888844382135
0.0014779308967445576,0.16384938914480274
0.0014779308967445576,0.16388944522331264
0.0014779308967445576,0.16406969757660725
0.0014979029358897543,0.16406969757660725
0.0014979029358897543,0.16412978169437212
0.001517874975034951,0.16412978169437212
0.001517874975034951,0.16471059483276587
0.001537847014180148,0.16471059483276587
0.001537847014180148,0.16621269777688763
0.0015578190533253446,0.16621269777688763
0.0015578190533253446,0.16673342679751652
0.0015578190533253446,0.16677348287602645
0.0015578190533253446,0.16691367915081112
0.0015578190533253446,0.16695373522932105
0.0015578190533253446,0.16719407170038053
0.0015777910924705413,0.16719407170038053
0.0015777910924705413,0.16835569797716804
0.001597763131615738,0.16835569797716804
0.001597763131615738,0.1693971560184258
0.0016177351707609346,0.1693971560184258
0.0016177351707609346,0.1694372120969357
0.0016377072099061315,0.1694372120969357
0.0016377072099061315,0.17005808131383937
0.0016576792490513282,0.17005808131383937
0.0016576792490513282,0.1706589224914881
0.0016776512881965249,0.1706589224914881
0.0016776512881965249,0.1711195673943521
0.0016976233273417215,0.1711195673943521
0.0016976233273417215,0.17166032445423593
0.0017175953664869182,0.17166032445423593
0.0017175953664869182,0.17212096935709995
0.0017375674056321151,0.17212096935709995
0.0017375674056321151,0.17230122171039455
0.0017575394447773118,0.17230122171039455
0.0017575394447773118,0.1727017824954937
0.0017575394447773118,0.1727418385740036
0.0017575394447773118,0.1735830162227118
0.0017575394447773118,0.1736230723012217
0.0017575394447773118,0.17406368916483075
0.0017775114839225085,0.17406368916483075
0.0017775114839225085,0.17420388543961546
0.0017775114839225085,0.1742439415181254
0.0017775114839225085,0.1742839975966353
0.0017974835230677051,0.1742839975966353
0.0017974835230677051,0.17556579210895254
0.0017974835230677051,0.17560584818746244
0.0017974835230677051,0.1757660725015021
0.001817455562212902,0.1757660725015021
0.001817455562212902,0.1765471660324454
0.001817455562212902,0.17658722211095534
0.001817455562212902,0.17782896054476266
0.0018374276013580987,0.17782896054476266
0.0018374276013580987,0.1779090727017825
0.0018374276013580987,0.1779491287802924
0.0018374276013580987,0.17917083917484478
0.0018374276013580987,0.1792108952533547
0.0018374276013580987,0.17961145603845383
0.0018573996405032954,0.17961145603845383
0.0018573996405032954,0.17985179250951333
0.001877371679648492,0.17985179250951333
0.001877371679648492,0.18041257760865212
0.0018973437187936888,0.18041257760865212
0.0018973437187936888,0.180933306629281
0.0019173157579388856,0.180933306629281
0.0019173157579388856,0.18231524133787302
0.0019372877970840823,0.18231524133787302
0.0019372877970840823,0.18299619467254155
0.0019572598362292792,0.18299619467254155
0.0019572598362292792,0.1831163629080713
0.001977231875374476,0.1831163629080713
0.001977231875374476,0.18345683957540557
0.001977231875374476,0.18349689565391547
0.0019972039145196726,0.18349689565391547
0.0019972039145196726,0.18371720408572
0.0019972039145196726,0.1837572601642299
0.0019972039145196726,0.1844582415381534
0.0019972039145196726,0.18449829761666334
0.0019972039145196726,0.18475866212697778
0.0020171759536648693,0.18475866212697778
0.0020171759536648693,0.185119166833567
0.002037147992810066,0.185119166833567
0.002037147992810066,0.18551972761866614
0.002037147992810066,0.18555978369717605
0.0020571200319552626,0.18555978369717605
0.0020571200319552626,0.1864610454636491
0.0020770920711004593,0.1864610454636491
0.0020770920711004593,0.1867013819347086
0.0020770920711004593,0.18674143801321852
0.0020770920711004593,0.18762267174043662
0.002097064110245656,0.18762267174043662
0.002097064110245656,0.18776286801522132
0.0021170361493908526,0.18776286801522132
0.0021170361493908526,0.187903064290006
0.0021370081885360493,0.187903064290006
0.0021370081885360493,0.1881834568395754
0.0021370081885360493,0.1882235129180853
0.0021370081885360493,0.1904265972361306
0.0021569802276812464,0.1904265972361306
0.0021569802276812464,0.1909272982175045
0.002176952266826443,0.1909272982175045
0.002176952266826443,0.19098738233526938
0.00219692430597164,0.19098738233526938
0.00219692430597164,0.19100741037452434
0.00219692430597164,0.19104746645303425
0.00219692430597164,0.19146805527738833
0.0022168963451168365,0.19146805527738833
0.0022168963451168365,0.1918485880232325
0.002236868384262033,0.1918485880232325
0.002236868384262033,0.19194872821950731
0.00225684042340723,0.19194872821950731
0.00225684042340723,0.19309032645703986
0.0022768124625524265,0.19309032645703986
0.0022768124625524265,0.1931704386140597
0.002296784501697623,0.1931704386140597
0.002296784501697623,0.19347085920288404
0.00231675654084282,0.19347085920288404
0.00231675654084282,0.1939114760664931
0.002336728579988017,0.1939114760664931
0.002336728579988017,0.19491287802924093
0.0023567006191332136,0.19491287802924093
0.0023567006191332136,0.19527338273583017
0.0023766726582784103,0.19527338273583017
0.0023766726582784103,0.1954336070498698
0.002396644697423607,0.1954336070498698
0.002396644697423607,0.19575405567794912
0.0024166167365688037,0.19575405567794912
0.0024166167365688037,0.19603444822751853
0.0024365887757140004,0.19603444822751853
0.0024365887757140004,0.19647506509112758
0.002456560814859197,0.19647506509112758
0.002456560814859197,0.1968355697977168
0.002456560814859197,0.19687562587622673
0.002456560814859197,0.19709593430803124
0.0024765328540043937,0.19709593430803124
0.0024765328540043937,0.1971159623472862
0.0024965048931495904,0.1971159623472862
0.0024965048931495904,0.19741638293611055
0.0025164769322947875,0.19741638293611055
0.0025164769322947875,0.19755657921089526
0.002536448971439984,0.19755657921089526
0.002536448971439984,0.19759663528940516
0.0025763930497303775,0.19759663528940516
0.0025763930497303775,0.1976366913679151
0.0025963650888755742,0.1976366913679151
0.0025963650888755742,0.19775685960344483
0.002616337128020771,0.19775685960344483
0.002616337128020771,0.19821750450630884
0.0026363091671659676,0.19821750450630884
0.0026363091671659676,0.1994392149008612
0.0026562812063111643,0.1994392149008612
0.0026562812063111643,0.20022030843180452
0.0026562812063111643,0.20026036451031445
0.0026562812063111643,0.20052072902062887
0.002676253245456361,0.20052072902062887
0.002676253245456361,0.2007810935309433
0.0027161973237467547,0.2007810935309433
0.0027161973237467547,0.20120168235529742
0.0027361693628919514,0.20120168235529742
0.0027361693628919514,0.20134187863008213
0.002756141402037148,0.20134187863008213
0.002756141402037148,0.20182255157220108
0.0027761134411823448,0.20182255157220108
0.0027761134411823448,0.20230322451432003
0.0027960854803275414,0.20230322451432003
0.0027960854803275414,0.20240336471059484
0.002816057519472738,0.20240336471059484
0.002816057519472738,0.2024634488283597
0.002836029558617935,0.2024634488283597
0.002836029558617935,0.20374524334067695
0.0028560015977631315,0.20374524334067695
0.0028560015977631315,0.2039054676547166
0.002875973636908328,0.2039054676547166
0.002875973636908328,0.20442619667534548
0.0028959456760535253,0.20442619667534548
0.0028959456760535253,0.20464650510715002
0.002915917715198722,0.20464650510715002
0.002915917715198722,0.20472661726416982
0.0029358897543439186,0.20472661726416982
0.0029358897543439186,0.2052072902062888
0.0029358897543439186,0.2052473462847987
0.0029358897543439186,0.20630883236531145
0.0029558617934891153,0.20630883236531145
